GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SetUtilsTest.new Predicate() {...},3,6,0,0,1,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,BulkTest,38,43,8,4,5,13,7,5,1,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FluentIterableTest.new Transformer() {...},0,13,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ListUtilsTest.new Predicate() {...},3,6,0,0,1,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,EnumerationUtilsTest,8,206,1,3,3,50,1,5,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MapUtilsTest.X,12,9,0,0,1,4,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SetUtilsTest,86,510,5,7,30,106,5,12,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},5,9,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},4,6,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ClosureUtilsTest.MockTransformer,0,14,0,0,0,4,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ListUtilsTest.new Predicate() {...},0,11,0,2,0,2,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MapUtilsTest.new ListResourceBundle() {...},0,49,0,2,0,12,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ComparatorUtilsTest,51,245,15,15,12,42,15,7,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},4,6,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MapUtilsTest,216,3166,2,8,40,639,2,59,0,56
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FluentIterableTest.new Predicate() {...},0,14,0,2,0,2,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,BulkTestSuiteMaker,74,310,10,30,24,73,10,21,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},5,9,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ListUtilsTest,126,1086,9,11,30,213,9,26,0,25
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,IteratorUtilsTest,477,2032,48,60,180,489,48,42,0,36
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,TrieUtilsTest,6,19,0,0,3,6,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ArrayStackTest,13,137,1,1,6,42,1,7,0,7
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,BagUtilsTest,92,119,0,0,36,41,0,9,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ClosureUtilsTest,116,862,0,2,35,201,0,15,0,14
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},6,9,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MultiMapUtilsTest,16,373,0,16,6,67,0,19,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,AbstractArrayListTest,31,18,0,0,9,7,1,2,1,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FactoryUtilsTest.Mock2,16,6,4,0,5,3,4,1,2,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FactoryUtilsTest,56,254,3,5,20,73,6,15,3,14
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FluentIterableTest.new Closure() {...},0,16,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,PredicateUtilsTest,261,1692,0,2,82,293,31,36,31,35
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MockTestCase,19,61,0,4,3,15,0,8,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},0,15,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,CollectionUtilsTest.new Predicate() {...},0,14,0,2,0,2,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FactoryUtilsTest.Mock1,5,24,2,2,2,9,3,3,1,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,CollectionUtilsTest,309,5455,87,87,94,1131,93,103,8,101
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},0,15,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,IterableUtilsTest.new Transformer() {...},4,6,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,AbstractObjectTest,2,362,2,28,1,95,3,36,1,23
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},6,9,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},5,9,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,IteratorUtilsTest.new NodeList() {...},0,18,0,0,0,3,0,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,ListUtilsTest.new Factory() {...},0,16,0,0,0,3,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FluentIterableTest.new Predicate() {...},0,12,0,2,0,2,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MapPerformance,110,0,2,0,31,0,5,0,4,0
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SplitMapUtilsTest,5,363,0,8,3,75,0,13,0,9
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MapUtilsTest.new Transformer() {...},2,13,1,1,1,3,1,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,CollectionUtilsTest.new Predicate() {...},0,11,0,2,0,2,0,3,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,QueueUtilsTest,55,76,0,0,21,27,0,6,0,6
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,CollectionUtilsTest.new Transformer() {...},0,11,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MapUtilsTest.new Transformer() {...},0,10,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,MultiSetUtilsTest.new Predicate() {...},0,10,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,FluentIterableTest,142,1629,0,2,47,247,0,30,0,29
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,TestUtils,16,36,0,0,6,11,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,SplitMapUtilsTest.new Runnable() {...},5,9,0,0,2,1,1,1,1,1
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,CollectionUtilsTest.new Equator() {...},2,39,1,7,1,4,1,6,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4,CollectionUtilsTest.new Equator() {...},1,20,1,1,0,3,1,3,0,3
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.multiset,AbstractMultiSetTest,18,1457,5,67,9,364,5,59,0,28
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.multiset,AbstractMultiSetTest.TestMultiSetUniqueSet,4,72,0,0,1,20,1,11,1,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.multiset,PredicatedMultiSetTest,27,173,1,3,9,37,1,11,0,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.multiset,HashMultiSetTest,0,13,0,0,0,5,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.multiset,UnmodifiableMultiSetTest,5,54,0,0,2,19,0,11,0,11
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.multiset,PredicatedMultiSetTest.new Predicate() {...},0,9,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.multiset,SynchronizedMultiSetTest,0,14,0,0,0,5,0,4,0,4
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.queue,TransformedQueueTest,0,229,0,4,0,33,0,10,0,8
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.queue,PredicatedQueueTest,0,107,0,0,0,27,0,10,0,10
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.queue,SynchronizedQueueTest,0,31,0,0,0,10,0,5,0,5
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.queue,UnmodifiableQueueTest,11,71,0,0,4,25,0,13,0,13
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.queue,CircularFifoQueueTest,31,787,0,8,15,204,0,29,0,25
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.queue,PredicatedQueueTest.new Predicate() {...},0,9,0,0,0,2,0,2,0,2
"commons-collections4-4.2-src (3 Apr, 2019 8:58:13 PM)/commons-collections4-4.2-src/src/test/java",org.apache.commons.collections4.queue,AbstractQueueTest,33,469,12,38,16,129,13,28,1,15
