GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,TestNodeTreeWalker.TestVisitor,0,48,0,2,0,12,0,8,0,7
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,NodeStructureHelper,29,766,2,26,6,144,4,40,3,27
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,AbstractCombinerTest,0,74,0,0,0,20,0,5,0,5
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,TestQueryResult,8,172,0,0,2,65,0,12,0,12
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,TestInMemoryNodeModelTrackedNodes.new IAnswer() {...},0,45,0,0,0,16,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,AbstractImmutableNodeHandlerTest.new NodeMatcher() {...},0,27,0,2,0,4,0,3,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,AbstractImmutableNodeHandlerTest,25,555,0,10,8,165,0,31,0,26
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.tree,TestDefaultConfigurationKey,19,1188,0,2,9,291,2,36,2,35
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestDummyLookup,0,14,0,0,0,5,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestExprLookup,0,274,0,0,0,67,0,9,0,9
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestConfigurationInterpolator.new IAnswer() {...},0,21,0,2,0,5,0,3,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestEnvironmentLookup,0,46,0,2,0,12,0,5,0,4
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestConfigurationInterpolator,24,911,0,2,9,238,3,43,3,42
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestConstantLookup,0,106,0,0,0,33,0,12,0,12
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestInterpolatorSpecification,33,281,0,0,10,90,3,13,3,13
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestExprLookup.Utility,2,9,0,0,1,4,1,2,1,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.interpol,TestSystemPropertiesLookup,0,45,0,2,0,8,0,5,0,4
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,RandomReloadingDetector,0,13,0,0,0,4,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestFileHandlerReloadingDetector.FileHandlerReloadingDetectorTestImpl,0,16,0,0,0,6,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestReloadingController,4,313,0,0,2,67,1,12,1,12
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestCombinedReloadingController,11,271,0,8,6,72,1,16,1,12
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestVFSFileHandlerReloadingDetector.new VFSFileHandlerReloadingDetector() {...},0,12,0,0,0,3,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestReloadingController.new IAnswer() {...},0,18,0,0,0,4,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestPeriodicReloadingTrigger.new IAnswer() {...},0,22,0,0,0,5,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestVFSFileHandlerReloadingDetector.new VFSFileHandlerReloadingDetector() {...},0,8,0,0,0,3,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,AlwaysReloadingDetector,0,6,0,0,0,3,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestVFSFileHandlerReloadingDetector,4,192,0,0,2,54,0,8,0,8
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestManagedReloadingDetector,0,41,0,0,0,15,0,5,0,5
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestPeriodicReloadingTrigger,7,351,0,2,2,69,1,15,1,14
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.reloading,TestFileHandlerReloadingDetector,0,388,0,0,0,90,0,12,0,12
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletContextConfiguration.new MockServletContext() {...},0,11,0,0,0,3,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletFilterConfiguration,6,47,0,0,4,10,2,3,2,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestAppletConfiguration.new Applet() {...},0,85,0,0,0,9,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletContextConfiguration.new HttpServlet() {...},0,12,0,0,0,3,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletContextConfiguration,6,69,0,0,4,15,2,3,2,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletFilterConfiguration.MockFilterConfig,4,27,0,0,2,6,2,4,2,4
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletRequestConfiguration.new MockHttpServletRequest() {...},2,10,0,0,1,3,1,2,1,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestAppletConfiguration,23,77,4,4,10,24,4,6,0,6
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletConfiguration,6,49,0,0,4,11,2,3,2,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletRequestConfiguration.new MockHttpServletRequest() {...},0,20,0,0,0,4,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletRequestConfiguration,6,137,0,2,4,25,2,6,2,5
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletContextConfiguration.new MockServletContext() {...},0,18,0,0,0,4,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.web,TestServletConfiguration.new HttpServlet() {...},0,12,0,0,0,3,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.spring,TestConfigurationPropertiesFactoryBean,4,293,0,0,2,72,1,11,1,11
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.spring,TestConfigurationPropertySource,0,22,0,0,0,8,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.spring,TestConfigurationPropertySource.Config,0,22,0,0,0,8,0,2,0,2
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.plist,TestPropertyListConfigurationEvents,14,11,0,0,4,3,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.plist,TestPropertyListConfiguration,854,0,10,0,178,0,33,0,28,0
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.plist,AbstractTestPListEvents,0,65,0,0,0,17,0,4,0,4
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.plist,TestXMLPropertyListConfiguration,9,1017,2,14,3,215,2,35,0,29
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.plist,TestXMLPropertyListConfigurationEvents,6,19,0,0,2,5,0,3,0,3
"commons-configuration-master (2 Apr, 2019 4:52:47 PM)/commons-configuration-master/src/test/java",org.apache.commons.configuration2.plist,TestPropertyListParser,25,0,0,0,5,0,5,0,5,0
